profile_id,seed,reynolds,alpha,cl,cd,au0,au1,au2,au3,au4,au5,al0,al1,al2,al3,al4,al5
2,s3021,100000,8,0.446039,0.068521,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,150000,-2,0.000002,-0.000000,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,150000,0,0.000002,-0.000000,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,150000,2,0.000002,-0.000000,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,150000,4,0.000002,-0.000000,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,150000,6,0.000002,0.000000,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,150000,8,0.000002,0.000000,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,200000,-2,0.226772,0.009408,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,200000,0,0.226306,0.017317,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,200000,2,0.225564,0.025204,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,200000,4,0.224547,0.033061,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,200000,6,0.223256,0.040877,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
2,s3021,200000,8,0.221694,0.048644,0.1643797499645699,0.2372580504822002,0.1479972449217233,0.210624790880119,0.15929503513466128,0.12571892209185953,-0.08965859120117078,-0.042213355261216036,-0.06513913619578872,0.010481461387897427,-0.08289364901100224,0.02488809193948614
