 -3.19    0.182   0.0093   0.0104   0.0097   0.0083   0.0091   0.0093   0.0091   0.0092   0.0090
 -2.17    0.286   0.0092   0.0105   0.0089   0.0077   0.0099   0.0089   0.0096   0.0096   0.0086
 -1.04    0.391   0.0087   0.0087   0.0080   0.0090   0.0091   0.0081   0.0096   0.0091   0.0081
 -0.13    0.471   0.0093   0.0095   0.0096   0.0094   0.0096   0.0096   0.0089   0.0089   0.0091
  0.95    0.560   0.0111   0.0111   0.0114   0.0112   0.0117   0.0112   0.0106   0.0107   0.0108
  1.91    0.651   0.0122   0.0116   0.0125   0.0124   0.0130   0.0120   0.0119   0.0123   0.0118
  3.04    0.755   0.0132   0.0123   0.0135   0.0140   0.0144   0.0130   0.0127   0.0132   0.0127
  3.98    0.840   0.0143   0.0135   0.0142   0.0161   0.0156   0.0137   0.0137   0.0148   0.0132
  5.04    0.937   0.0158   0.0148   0.0149   0.0179   0.0178   0.0146   0.0160   0.0164   0.0141
  6.00    1.015   0.0176   0.0170   0.0164   0.0193   0.0196   0.0167   0.0171   0.0187   0.0158
  7.13    1.097   0.0205   0.0211   0.0198   0.0212   0.0220   0.0190   0.0198   0.0219   0.0192
  8.06    1.163   0.0234   0.0236   0.0235   0.0238   0.0241   0.0224   0.0238   0.0241   0.0219
  9.10    1.225   0.0273   0.0268   0.0276   0.0278   0.0268   0.0272   0.0283   0.0277   0.0267
 10.18    1.276   0.0339   0.0336   0.0350   0.0337   0.0318   0.0344   0.0351   0.0339   0.0336
 11.12    1.303   0.0417   0.0402   0.0438   0.0423   0.0403   0.0435   0.0436   0.0414   0.0387
Tabulated from data in file 07090gw_interp.dat & reduced using program C10.20

File w1011-20_fp10_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:54
