Airfoil: AG40d-02r fn10
 15.04    0.75  -0.0779
 14.73    0.76  -0.0745
 13.74    0.82  -0.0598
 12.82    0.87   0.0366
 11.81    0.83   0.0395
 10.79    0.76   0.0411
  9.81    0.68   0.0444
  8.81    0.58   0.0479
  7.67    0.46   0.0505
  6.78    0.36   0.0521
  5.78    0.25   0.0532
  4.79    0.15   0.0532
  3.73    0.03   0.0537
  2.61   -0.08   0.0541
  1.63   -0.18   0.0541
  0.64   -0.26   0.0474
 -0.46   -0.34   0.0379
 -1.40   -0.42   0.0355
 -2.37   -0.50   0.0326
 -3.41   -0.59   0.0305
 -4.50   -0.70   0.0335
 -5.45   -0.79   0.0572
 -6.52   -0.84   0.0966
 -7.50   -0.87   0.1168
 -8.44   -0.85   0.1323
Tabulated from data in file 06845ga.dat & reduced using program C10.20

Average Reynolds #:
300113.3
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
 -9.17   -0.88   0.1380
 -8.17   -0.88   0.1251
 -7.16   -0.88   0.1076
 -6.23   -0.85   0.0773
 -5.25   -0.78   0.0451
 -4.17   -0.67   0.0286
 -3.10   -0.59   0.0349
 -2.24   -0.51   0.0370
 -1.19   -0.42   0.0390
 -0.12   -0.32   0.0409
  0.96   -0.23   0.0475
  1.95   -0.14   0.0497
  2.90   -0.04   0.0490
  3.91    0.06   0.0485
  4.93    0.17   0.0484
  6.04    0.29   0.0481
  7.02    0.39   0.0476
  8.01    0.49   0.0477
  9.06    0.60   0.0464
 10.17    0.71   0.0442
 11.14    0.80   0.0405
 12.17    0.88   0.0366
 13.06    0.90   0.0308
 14.04    0.88  -0.0494
 15.00    0.84  -0.0743
 14.74    0.88  -0.0712
 13.67    0.90  -0.0021
 12.94    0.90   0.0343
 11.78    0.85   0.0397
 10.79    0.77   0.0436
  9.86    0.68   0.0463
  8.71    0.57   0.0485
  7.70    0.47   0.0491
  6.82    0.38   0.0494
  5.77    0.26   0.0495
  4.76    0.16   0.0496
  3.65    0.04   0.0498
  2.63   -0.06   0.0502
  1.70   -0.15   0.0508
  0.71   -0.25   0.0469
 -0.39   -0.34   0.0408
 -1.51   -0.44   0.0387
 -2.47   -0.53   0.0366
 -3.55   -0.61   0.0328
 -4.52   -0.71   0.0323
 -5.51   -0.80   0.0557
 -6.51   -0.85   0.0907
 -7.50   -0.88   0.1145
 -8.46   -0.88   0.1319
Tabulated from data in file 06847ga.dat & reduced using program C10.20

Average Reynolds #:
400196.8
Number of angles of attack:
37
 alpha  /   Cl   /  Cm
 -5.19   -0.77   0.0419
 -4.22   -0.67   0.0293
 -3.25   -0.60   0.0350
 -2.19   -0.50   0.0378
 -1.13   -0.40   0.0397
 -0.04   -0.29   0.0415
  0.92   -0.21   0.0457
  1.90   -0.12   0.0481
  2.98   -0.01   0.0472
  3.92    0.08   0.0472
  5.03    0.20   0.0470
  6.10    0.31   0.0465
  7.03    0.41   0.0462
  8.12    0.52   0.0456
  9.11    0.63   0.0451
 10.13    0.73   0.0439
 11.07    0.82   0.0416
 12.17    0.90   0.0375
 13.19    0.95   0.0245
 12.81    0.93   0.0325
 11.84    0.88   0.0399
 10.85    0.79   0.0429
  9.77    0.69   0.0452
  8.77    0.60   0.0460
  7.84    0.50   0.0468
  6.77    0.39   0.0474
  5.76    0.28   0.0474
  4.70    0.16   0.0476
  3.72    0.06   0.0482
  2.66   -0.05   0.0487
  1.56   -0.16   0.0492
  0.67   -0.23   0.0444
 -0.31   -0.32   0.0415
 -1.46   -0.43   0.0397
 -2.42   -0.52   0.0374
 -3.37   -0.61   0.0347
 -4.46   -0.70   0.0311
Tabulated from data in file 06849gw.dat & reduced using program C10.20

Average Reynolds #:
499801.2
Number of angles of attack:
37
 alpha  /   Cl   /  Cm
 -5.27   -0.78   0.0440
 -4.31   -0.69   0.0288
 -3.18   -0.61   0.0357
 -2.15   -0.51   0.0378
 -1.21   -0.42   0.0396
 -0.21   -0.32   0.0411
  0.87   -0.22   0.0433
  1.89   -0.13   0.0472
  2.99   -0.02   0.0468
  3.93    0.08   0.0465
  4.89    0.18   0.0464
  6.10    0.31   0.0461
  7.01    0.40   0.0457
  8.11    0.52   0.0453
  9.11    0.63   0.0446
 10.20    0.73   0.0430
 11.04    0.82   0.0411
 12.10    0.90   0.0372
 13.14    0.96   0.0264
 12.86    0.94   0.0332
 11.91    0.88   0.0392
 10.90    0.80   0.0420
  9.82    0.70   0.0444
  8.78    0.59   0.0457
  7.75    0.49   0.0462
  6.84    0.38   0.0464
  5.70    0.27   0.0472
  4.70    0.16   0.0474
  3.65    0.05   0.0474
  2.64   -0.06   0.0477
  1.58   -0.16   0.0481
  0.59   -0.25   0.0429
 -0.45   -0.34   0.0414
 -1.39   -0.44   0.0398
 -2.40   -0.53   0.0376
 -3.43   -0.63   0.0349
 -4.45   -0.70   0.0303
Tabulated from data in file 06851gw.dat & reduced using program C10.20

File ag40d_fn10_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:56
