Airfoil: AG40d-02r fp20
  3.69    1.34  -0.1736
  2.71    1.30  -0.1830
  1.61    1.27  -0.1934
  0.80    1.25  -0.2037
 -0.34    1.17  -0.2210
 -1.37    0.93  -0.2012
 -2.36    0.83  -0.2024
 -3.32    0.80  -0.2116
 -4.49    0.81  -0.2336
 -5.40    0.74  -0.2388
 -6.43    0.77  -0.2545
 -7.50    0.67  -0.2532
 -8.46    0.57  -0.2521
 -9.55    0.44  -0.2467
Tabulated from data in file 06895gw.dat & reduced using program C10.20

Average Reynolds #:
399618.1
Number of angles of attack:
37
 alpha  /   Cl   /  Cm
-10.20    0.39  -0.2497
 -9.16    0.51  -0.2537
 -8.17    0.62  -0.2564
 -7.14    0.72  -0.2566
 -6.14    0.82  -0.2576
 -5.14    0.92  -0.2558
 -4.05    1.01  -0.2531
 -3.12    0.91  -0.2283
 -2.12    0.96  -0.2217
 -1.07    1.15  -0.2324
 -0.02    1.19  -0.2110
  0.93    1.22  -0.1986
  1.95    1.26  -0.1885
  3.10    1.32  -0.1798
  4.09    1.37  -0.1729
  5.16    1.43  -0.1651
  6.00    1.47  -0.1587
  7.07    1.52  -0.1515
  8.02    1.55  -0.1455
  7.72    1.55  -0.1471
  6.90    1.51  -0.1519
  5.87    1.46  -0.1586
  4.86    1.41  -0.1658
  3.74    1.35  -0.1744
  2.61    1.30  -0.1819
  1.59    1.25  -0.1914
  0.56    1.22  -0.2019
 -0.40    1.21  -0.2200
 -1.36    1.10  -0.2290
 -2.41    0.97  -0.2249
 -3.61    1.05  -0.2500
 -4.54    0.98  -0.2538
 -5.55    0.89  -0.2561
 -6.49    0.79  -0.2568
 -7.50    0.69  -0.2560
 -8.52    0.58  -0.2542
 -9.70    0.45  -0.2512
Tabulated from data in file 06897gw.dat & reduced using program C10.20

File ag40d_fp20_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:56
