Airfoil: AG40d-02r fp15
 -1.24    0.76  -0.1711
 -2.38    0.67  -0.1744
 -3.41    0.60  -0.1816
 -4.33    0.55  -0.1909
 -5.39    0.47  -0.1953
 -6.47    0.38  -0.1974
 -7.46    0.27  -0.1926
 -8.46    0.19  -0.1918
 -9.43    0.14  -0.1938
Tabulated from data in file 06863ga.dat & reduced using program C10.20

Average Reynolds #:
299859.3
Number of angles of attack:
47
 alpha  /   Cl   /  Cm
-10.23    0.03  -0.1665
 -9.24    0.21  -0.2029
 -8.29    0.31  -0.2084
 -7.14    0.44  -0.2130
 -6.27    0.53  -0.2155
 -5.15    0.64  -0.2155
 -4.03    0.70  -0.2108
 -3.14    0.77  -0.2066
 -2.14    0.85  -0.2007
 -1.09    0.93  -0.1961
 -0.01    1.14  -0.2091
  0.99    1.20  -0.1960
  2.04    1.24  -0.1825
  3.09    1.26  -0.1689
  3.96    1.29  -0.1600
  4.93    1.33  -0.1506
  5.96    1.37  -0.1422
  7.03    1.41  -0.1341
  8.08    1.44  -0.1260
  9.21    1.47  -0.1418
 10.15    1.49  -0.1920
 10.96    1.44  -0.2207
 11.98    1.34  -0.2452
 12.91    1.31  -0.2542
 12.69    1.29  -0.2479
 11.66    1.37  -0.2399
 10.78    1.46  -0.2183
  9.81    1.48  -0.1761
  8.87    1.45  -0.1200
  7.80    1.44  -0.1266
  6.86    1.40  -0.1330
  5.78    1.37  -0.1427
  4.74    1.32  -0.1509
  3.72    1.29  -0.1610
  2.81    1.26  -0.1711
  1.79    1.24  -0.1845
  0.74    1.19  -0.1972
 -0.33    1.06  -0.2024
 -1.39    0.90  -0.1932
 -2.41    0.83  -0.2008
 -3.51    0.75  -0.2055
 -4.46    0.72  -0.2129
 -5.46    0.62  -0.2131
 -6.45    0.51  -0.2114
 -7.53    0.40  -0.2097
 -8.46    0.29  -0.2054
 -9.51    0.18  -0.2001
Tabulated from data in file 06865gw.dat & reduced using program C10.20

Average Reynolds #:
399677.0
Number of angles of attack:
43
 alpha  /   Cl   /  Cm
-10.23    0.10  -0.1944
 -9.22    0.22  -0.2063
 -8.28    0.33  -0.2087
 -7.20    0.45  -0.2135
 -6.07    0.57  -0.2151
 -5.19    0.67  -0.2161
 -4.11    0.77  -0.2153
 -3.06    0.87  -0.2140
 -2.14    0.96  -0.2115
 -1.04    1.02  -0.2071
  0.11    1.15  -0.2022
  0.95    1.17  -0.1890
  1.99    1.21  -0.1780
  3.07    1.25  -0.1651
  3.96    1.28  -0.1566
  4.96    1.34  -0.1496
  6.04    1.39  -0.1412
  7.15    1.44  -0.1329
  8.20    1.47  -0.1262
  9.18    1.49  -0.1222
 10.06    1.46  -0.1870
 10.98    1.39  -0.2234
 10.70    1.42  -0.2124
  9.83    1.46  -0.1676
  8.75    1.46  -0.1234
  7.74    1.45  -0.1278
  6.74    1.42  -0.1345
  5.85    1.38  -0.1421
  4.71    1.33  -0.1508
  3.71    1.27  -0.1573
  2.68    1.24  -0.1679
  1.62    1.21  -0.1811
  0.59    1.16  -0.1924
 -0.33    1.14  -0.2059
 -1.49    1.03  -0.2099
 -2.47    0.94  -0.2117
 -3.55    0.83  -0.2126
 -4.53    0.73  -0.2150
 -5.51    0.63  -0.2143
 -6.53    0.51  -0.2125
 -7.51    0.41  -0.2100
 -8.60    0.29  -0.2074
 -9.68    0.17  -0.2005
Tabulated from data in file 06867rd.dat & reduced using program C10.20

Average Reynolds #:
500554.6
Number of angles of attack:
37
 alpha  /   Cl   /  Cm
 -9.17    0.25  -0.2084
 -8.13    0.36  -0.2100
 -7.19    0.46  -0.2125
 -6.22    0.57  -0.2145
 -5.06    0.69  -0.2138
 -4.10    0.79  -0.2140
 -3.00    0.89  -0.2119
 -2.00    1.00  -0.2104
 -1.09    1.07  -0.2066
  0.02    1.12  -0.1939
  1.14    1.16  -0.1797
  1.91    1.19  -0.1708
  3.13    1.24  -0.1587
  4.17    1.30  -0.1523
  5.08    1.35  -0.1449
  6.08    1.40  -0.1389
  7.20    1.45  -0.1317
  8.27    1.51  -0.1265
  9.21    1.52  -0.1222
  8.88    1.52  -0.1225
  7.78    1.49  -0.1278
  6.84    1.44  -0.1334
  5.64    1.39  -0.1411
  4.79    1.33  -0.1467
  3.70    1.27  -0.1532
  2.58    1.22  -0.1636
  1.58    1.18  -0.1733
  0.66    1.15  -0.1841
 -0.38    1.12  -0.1988
 -1.47    1.06  -0.2101
 -2.64    0.95  -0.2120
 -3.62    0.85  -0.2132
 -4.51    0.75  -0.2134
 -5.70    0.64  -0.2140
 -6.52    0.54  -0.2120
 -7.52    0.43  -0.2122
 -8.56    0.32  -0.2095
Tabulated from data in file 06869gw.dat & reduced using program C10.20

File ag40d_fp15_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:56
