 -5.10    0.082   0.0094   0.0101   0.0092   0.0089   0.0095   0.0098   0.0088   0.0096   0.0093
 -4.03    0.194   0.0083   0.0095   0.0082   0.0080   0.0082   0.0085   0.0077   0.0081   0.0083
 -2.96    0.308   0.0076   0.0085   0.0074   0.0079   0.0070   0.0073   0.0073   0.0074   0.0081
 -1.93    0.425   0.0077   0.0078   0.0073   0.0077   0.0078   0.0073   0.0076   0.0078   0.0084
 -1.14    0.504   0.0075   0.0072   0.0072   0.0071   0.0083   0.0070   0.0074   0.0078   0.0081
 -0.10    0.613   0.0072   0.0066   0.0076   0.0068   0.0080   0.0069   0.0070   0.0075   0.0072
  0.90    0.704   0.0078   0.0075   0.0084   0.0081   0.0083   0.0074   0.0077   0.0075   0.0074
  2.11    0.811   0.0091   0.0088   0.0091   0.0101   0.0092   0.0087   0.0093   0.0088   0.0088
  3.13    0.909   0.0104   0.0100   0.0102   0.0118   0.0105   0.0099   0.0109   0.0101   0.0098
  3.95    0.978   0.0119   0.0114   0.0115   0.0136   0.0120   0.0114   0.0126   0.0115   0.0109
  5.10    1.073   0.0146   0.0144   0.0141   0.0163   0.0147   0.0142   0.0154   0.0143   0.0137
  6.17    1.140   0.0176   0.0176   0.0170   0.0190   0.0173   0.0174   0.0182   0.0174   0.0172
  7.05    1.199   0.0208   0.0204   0.0197   0.0222   0.0206   0.0209   0.0214   0.0201   0.0209
  8.09    1.253   0.0254   0.0250   0.0252   0.0267   0.0242   0.0261   0.0260   0.0244   0.0254
Tabulated from data in file 06890gw_interp.dat & reduced using program C10.20

File ag40d_fp5_drag.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:53
